রুণু : 1
হাতুড়ি ঠোকে : 1
একটা ঢিলতুলে : 1
ছুঁড়তে যেতেই : 1
বললো ‘সুনীল : 1
এখানে কী : 1
করছিস আমি : 1
হাঁটু ও : 1
কপালেররক্ত ঘাসে : 1
মুছে তৎক্ষণাৎ : 1
অন্ধকার সুবজ : 1
ও লালেরশিহরণ : 1
দেখি দু : 1
হাত উপরে : 1
তুলে বিচারক : 1
সপ্তর্ষিমন্ডলআড়াল করতে : 1
‘ওঠ্‌ বাড়ি : 1
চল্‌ কিংবা : 1
বল্‌কোথায় লুকিয়েছিস : 1
নীরাকে গলার : 1
স্বর শুনে : 1
মানুষকেচেনা যায় : 1
অন্ধ মেয়ে : 1
আমাকে বলেছিল : 1
উস্কেআমি লোকটাকে : 1
তদন্ত করি : 1
পাপ নেই : 1
এমনপায়ে চলা : 1
কারা আসে : 1
যেন গহন : 1
বনপেরিয়ে শিকারী : 1
এলো জীবনের : 1
তীব্রতম প্রশ্ন : 1
মুখে তুলেদাঁড়িয়ে : 1
রইলো যেন : 1
ছুঁয়ে দিল : 1
বেদান্তের মন্দিরচূড়ার : 1
মতো আঙুলেনীলিমার : 1
মতো নিঃস্বতা : 1
যেন কত : 1
চেনা অথচ : 1
মুখ চিনি : 1
না চোখচিনি : 1
নেই লোকটার : 1
এমন নির্মম : 1
শোকবুকে এলো : 1
‘কোথায় লুকিয়েছিস : 1
‘জানি না : 1
এ কথাকপালে : 1
রক্তের মতো : 1
তবু বোঝে : 1
না রক্তের : 1
ভাষা তৃষ্ণা : 1
ও ব্যর্থতাবার : 1
না কোথঅয় : 1
লুকিয়েছি নীরাকে : 1
অথবা নীরা : 1
কোথায়লুকিয়ে রেখেছে : 1
আমা কোথায় : 1
হারালো নিখিলেশ : 1
বিদ্যমানতায়পরস্পর ছায়া : 1
ও মূর্তি : 1
‘… আবার : 1
একা হাঁটতে : 1
লাগলুম বহুক্ষণকেউ : 1
সঙ্গে না : 1
প্রশ্ন না : 1
ছায়া না : 1
নিখিলেশ না : 1
ভালোবাসাশুধু নির্বাসন : 1
নেই এখন : 1
অসুখ থেকে : 1
সেরে উঠে : 1
পরবর্তী অসুখের : 1
জন্য বসে : 1
থাকা এখন : 1
মাথার কাছেজানলা : 1
নেই বুক : 1
ভরা দুই : 1
জানলা শুধু : 1
শুকনো চোখদেয়ালে : 1
বিশ্রাম করে : 1
কপালে জলপট্টির : 1
মতোঠাণ্ডা হাত : 1
এই বিষম : 1
সকালবেলাআমার উত্থান : 1
সাড়ে দশটা : 1
বেজে যায় : 1
প্রবন্ধ ও : 1
রম্যরচনা অনুবাদ : 1
আগেরশুরু করা : 1
উপন্যাস সংবাদপত্রের : 1
জন্য জল : 1
মেশানোগদ্য থেকে : 1
সাড়ে দশটায় : 1
ভেঙেচুরেউঠে দাঁড়াতে : 1
চাই অন্ধ : 1
চোখ ছোট : 1
চুল ইস্ত্রিকরা : 1
পোশাক ওহাতের : 1
শৃঙ্খল ছিঁড়ে : 1
এখন তোমারবাড়ির : 1
সামনে নীরা : 1
থুক্‌ করে : 1
মাটিতে থুতু : 1
ছিটিয়ে‌বলি এই : 1
প্রাসাদ একদিন : 1
আমি ভেঙে : 1
ফেলবো এই : 1
প্রাসাদেএক ভারতবর্ষব্যাপী : 1
অন্যায় এখান : 1
থেকে পুনরায় : 1
রাজতন্ত্রেরউৎস আমিব্রীজের : 1
নিচে বসে : 1
গম্ভীর আওয়াজ : 1
শুনেছি একদিনআমূলভাবে : 1
উপড়ে নিতে : 1
হবে অপবিত্র : 1
সফলতা কবিতায় : 1
ছোট দুঃখ : 1
দেখেছি বহুবারআমার : 1
নতুন কবিতা : 1
এই রকম : 1
ভাবে শুরু : 1
তোমায় একটি : 1
রঙিন সাবান : 1
উপহার দিয়েছি : 1
শেষবার আমার : 1
সাবান ঘুরবে : 1
তোমার সারা : 1
দেশে বুক : 1
পেরিয়ে নাভির : 1
কাছে মায়া : 1
স্নেহে আদর : 1
করবে রহস্যময় : 1
হাসির শব্দে : 1
ক্ষয়ে যাবে : 1
বলবে তোমার : 1
শরীর যেন : 1
অমর না : 1
হয়… অসহ্য : 1
কলম ছুঁড়ে : 1
বেরিয়ে আমি : 1
বহুদূর সমুদ্রেচলে : 1
যাই অন্ধকারে : 1
হাঙর শিশুদের : 1
সঙ্গেফিরে এসে : 1
ঘুম চোখ : 1
টেবিলের ওপাশে : 1
দুই বালিকারমতো : 1
নারী আমি : 1
নীল লোভী : 1
তাতার বা : 1
কালো ঈশ্বর : 1
খোঁজানিগ্রোদের মতো : 1
অভিমান করি : 1
অভিমানের স্পষ্টশব্দ : 1
আমার চা : 1
মেশানো ভদ্রতা : 1
হলুদ হয় : 1
বন্ধুর সঙ্গে : 1
সাহাবাবুদের দোকানে : 1
এখনবন্ধুর শরীরে : 1
ইঞ্জেকশন ফুঁড়লে : 1
এখনআমি প্রবীণ : 1
কবির সুন্দর : 1
মুখ থেকে : 1
লোমশ ভ্রুকুটিজানু : 1
পেতে ভিক্ষা : 1
ক্রোধ ও : 1
হাহাকার ঘরেরসিলিং : 1
ছুঁয়ে আবার : 1
মাটিতে ফিরে : 1
সাহেব বাড়ীরপার্টিতে : 1
আমি ফরিদপুরের : 1
ছেলে ভালো : 1
পোষাক পরার : 1
লোভসমেত কাদা : 1
মাখা পায়ে : 1
কুৎসিত শ্বেতাঙ্গিনীকে : 1
দু পাটিদাঁত : 1
খুলে আমার : 1
আলজিভ দেখাই : 1
এখানে কেউ : 1
আমারনিম্নশরীরের যন্ত্রনার : 1
না ডিনারের : 1
আগে১৪ মিনিটের : 1
ছবিতে হোয়াইট : 1
ও ম্যাকডেভিড : 1
মহাশূন্যেউড়ে যায় : 1
উন্মাদ উন্মাদ : 1
এক স্লাইস : 1
পৃথিবী দূরে : 1
সোনার রজ্জুতেবাঁধা : 1
একজন ত্রিশঙ্কু : 1
প্রধান কবিতাপেয়ে : 1
গেছি প্রথমেই : 1
৯ ৮ : 1
৭ ৬ : 1
৫…থেকে ক্রমশ : 1
শূন্যেএসে স্তব্ধ : 1
অসময় উল্টো : 1
দিকে ফিরে : 1
সেই মহাশূন্য : 1
সহস্র সূর্যের : 1
বিস্ফোরণের সামনে : 1
দাঁড়িয়ে ওপেনহাইমারপ্রথম : 1
এই বিপরীত : 1
অঙ্ক গুনেছিল : 1
ভগবৎ গীতা : 1
আউড়িয়ে কেউ : 1
শূন্যে ওঠে : 1
নামে এই : 1
প্রথম আমার : 1
মৃত্যুও অমরত্বের : 1
ভয় কেটে : 1
হেসে বন্দনা : 1
করি ওঁ : 1
শান্তি হে : 1
বিপরীত সাম্প্রতিক : 1
গণিতের বীজতুমি : 1
ইয়ার্কি অজ্ঞান : 1
হবার আগে : 1
তুমি সশব্দঅভ্যুত্থান : 1
তুমি নেশা : 1
তুমি নীরা : 1
তুমিই আমার : 1
ব্যক্তিগতপাপমুক্তি আমি : 1
আজ পৃথিবীর : 1
উদ্ধারের যোগ্য : 1
সিঁড়ির মুখে : 1
কারা অমন : 1
শান্তভাবে কথা : 1
বললো বেরিয়ে : 1
গেল দরজা : 1
ভেজিয়ে তবু : 1
রইলে সিঁড়িতেরেলিং : 1
এ দুই : 1
হাত ও : 1
থুত্‌নি তোমায় : 1
দেখে বলবে : 1
থির বিজুরিতোমার : 1
রঙ একটু : 1
ময়লা পদ্মপাতার : 1
একটু চুরি : 1
পড়লো নীরা : 1
তোমায় দেখি : 1
আমি সারা : 1
দু দিনদোল : 1
পূজোয় দুটোই : 1
খুব রঙের : 1
মধ্যেরঙের মধ্যে : 1
তুমি আলাদা : 1
যেন অন্য : 1
নীরাবাকি তিনশো : 1
তেষট্টি বার : 1
তোমায় ঘিরে : 1
থাকে অন্য : 1
প্রহরীরা তুমি : 1
দেখোনি একলা : 1
আছি আমরা : 1
কেউ বুকের : 1
কাছে কখনোকথা : 1
বলিনি পরস্পর : 1
চোখের সঙ্গে : 1
করিনি চোখ : 1
প্রদক্ষিণ আমি : 1
আছি নীরা : 1
তোমায় দেখা : 1
আমার মাত্র : 1
লোভ করিনি : 1
টান মারিনি : 1
সুতোয়আমি তোমার : 1
মন্দিরের মতো : 1
শরীরে ঢুকিনি : 1
ছল ছুতোয়রক্তমাখা : 1
হাতে তোমায় : 1
অবলীলায় নাশ : 1
করিনি দোল : 1
পূজোয় তোমার : 1
আমার সিঁড়ির : 1
কাছে আজকে : 1
এমন দাঁড়িয়ে : 1
রইলেনীরা তোমার : 1
নীরার জন্য : 1
রয়ে গেলাম : 1
চিরঋণী এই : 1
তুমি নীরাএ : 1
কবিতা মধ্যরাত্রে : 1
তোমার নিভৃত : 1
মুখ লক্ষ্য : 1
করেঘুমের ভিতরে : 1
তুমি আচমকা : 1
টিপয়েরথেকে জল : 1
খেতে গিয়ে : 1
জিভ কামড়ে : 1
একমুহূর্ত ভাববেকে : 1
মনে করছে : 1
এত রাত্রে : 1
প্রতিটি লাইন : 1
শব্দ অক্ষর : 1
কম ড্যাস : 1
রেফ্ও রয়ের : 1
ফুট্কি সমেত : 1
ছুটে যাচ্ছে : 1
তোমারআধোঘুমন্ত নরম : 1
মুখের চারপাশে : 1
এলোমেলো চুলে : 1
ওবিছানায় আমার : 1
নিশ্বাসের মতো : 1
নিঃশব্দ এই : 1
শব্দগুলিএই কবিতার : 1
প্রত্যেকটি অক্ষর : 1
গুণিনের বাণের : 1
মতো শুধুতোমার : 1
জন্য এরা : 1
বিদ্ধ করতে : 1
ঘুমোও আমি : 1
বহু দূরে : 1
আছিআমার ভয়ংকর : 1
এই মধ্যরাত্রেআমার : 1
অসম্ভব জেগে : 1
ওঠা উষ্ণতা : 1
তীব্র আকাঙ্খা : 1
ওচাপা আর্তরব : 1
দেখাবে না : 1
আমার সম্পূর্ণ : 1
আবেগশুধু মোমবাতির : 1
আলোর মাতো : 1
ভদ্র হিম : 1
অক্ষরের কবিতায়তোমার : 1
যাবে এরা : 1
তোমাকে চুম্বন : 1
করলেতুমি টের : 1
এরা তোমার : 1
সঙ্গে সারারাত : 1
শুয়ে থাকবেএক : 1
বিছানায় তুমি : 1
জেগে উঠবে : 1
না সকালবেলা : 1
তোমার পায়েরকাছে : 1
মরা প্রজাপতির : 1
লুটোবে এদের : 1
আত্মা মিশেথাকবে : 1
তোমার শরীরের : 1
প্রতিটি রন্ধ্রে : 1
ঝর্ণার জলের : 1
মতোহেসে উঠবে : 1
কিছুই না : 1
জেনে নীরা : 1
অমনসুন্দর মুখে : 1
বাঁকা টিপের : 1
থাকবো আমি : 1
অন্য কথাবলার : 1
সময় তোমার : 1
প্রস্ফুটিত মুখখানি : 1
আদর করবো : 1
মনে মনেঘরভর্তি : 1
লোকের মধ্যেও : 1
দিকে নিজস্ব : 1
চোখে তাকাবো : 1
তোমার সম্পূর্ণ : 1
আছেআমার একটি : 1
অতি ব্যক্তিগত : 1
শব্দের আত্মা : 1
এসো মুখে : 1
রাখো মুখ : 1
শরীরে শরীরনবীনা : 1
শুদ্ধরূপ এসোস্বর্গ : 1
খুব দুরে : 1
নয় উত্তর : 1
বসন্ত প্রবাসেউড়ে : 1
আসে কলস্বর : 1
বাহু থেকে : 1
শীতের উত্তাপযে : 1
রকম অপর : 1
ঋণী হয় : 1
আমার প্রবাস : 1
হলো এরকম : 1
মধুর বিচ্ছেদমানুষ : 1
জানেনি আর : 1
সঙ্গী সহস্র : 1
রুমালস্বর্গের উদ্দেশ্যে : 1
ওড়ে যমুনা : 1
নক্ষত্রের অতি : 1
প্রতিবেশীকরে রাখি : 1
আসলে কি : 1
স্বাতী নক্ষত্রের : 1
সেই প্রবাদ : 1
মাখানো অশ্রূ : 1
লেবুর পাতার : 1
ঘ্রাণে জ্যোৎস্নাময় : 1
নও ক্ষীণ : 1
ধূপ তুমি : 1
কেউ নওতুমিই : 1
বিস্মৃতি তুমি : 1
শব্দময়ী বর্ণ : 1
নারী স্তন : 1
ভ্রমণে শয়নে : 1
গ্রনে র : 1
যুক্ত প্রণয় : 1
পিপাসাচোখের বিশ্বাসে : 1
নারী স্বেদে : 1
চুলে নোখের : 1
ধুলোয়প্রত্যেক অণুতে : 1
নারী নারীর : 1
ভিতরে নারী : 1
শূণ্যতায় সহাস্য : 1
সুন্দরী তুমিই : 1
গায়ত্রী ভাঙা : 1
মণীষার উপহাস : 1
তুমি যৌবনেরপ্রত্যেক : 1
কবির নীরা : 1
দুনিয়ার সব : 1
দাপাদাপি ক্রুদ্ধ : 1
লোভভুল ও : 1
তোমার মাধুরী : 1
ছুঁয়ে নদীর : 1
তরঙ্গপাপীকে চুম্বন : 1
তাই দ্বার : 1
খোলে স্বর্গের : 1
প্রহরী তুমি : 1
নওতুমি শুধু : 1
আমার যমুনা : 1
স্বরবৃত্ত পদক্ষেপে : 1
নাচ হোক : 1
লজ্জিত জীবনঅন্তরীক্ষে : 1
বর্ণনাকে দৃশ্য : 1
করে এসো : 1
পৃথিবীতে বড় : 1
বেশী দুঃখ : 1
আমি পেয়ে : 1
গেছি অবিশ্বাসেআমি : 1
খুনী আমি : 1
পাতাল শহরে : 1
জালিয়াৎ আমি : 1
অরণ্যেবপলাতক মাংসের : 1
দোকানে ঋণী : 1
উৎসব ভাঙার : 1
ছদ্মবেশী গুপ্তচর : 1
তবুও দ্বিধায় : 1
আমি ভুলি : 1
নি স্বর্গের : 1
পথ যে : 1
রকম প্রাক্তন : 1
স্বদেশ তুমি : 1
না নিচু : 1
স্বর্গ না : 1
জানাই ভালোতুমিই : 1
কিশোরী নদী : 1
বিস্মৃতির স্রোত : 1
বিকালের পুরস্কার……আয় : 1
খুকী স্বর্গের : 1
বাগানে আজ : 1
ছুটোছুটি করি : 1
ঋজু শাল : 1
অশ্বত্থের শিকড়ে : 1
শিকড়ে যত : 1
ক্ষুধাসব তুমি : 1
সয়েছ বসুধা : 1
স্তব্ধ নীল : 1
আকাশের দৃশ্য : 1
অন্তহীন পটভূমিচক্ষুর : 1
সীমানা প্রান্তে : 1
বেঁধে দিয়ে : 1
তুমিএঁকে দিলে : 1
বৃষ্টি মগ্ন : 1
নদী তার : 1
দুরাভাস তীরআমাকে : 1
নিঃশেষে দিলে : 1
তোমার একান্ত : 1
মৃদু মাটির : 1
জন্মের ভোর : 1
সূর্য শরে : 1
আহত মাটিতেপ্রত্যহকে : 1
অবাধ্য মুঠিতে : 1
নিবির ঘুমের : 1
মৌন জীবনের : 1
অস্পষ্ট আভাসেনিস্পন্দ : 1
যায় বর্ণ : 1
লাগে স্পর্শ : 1
উষ্ণ হাওয়া : 1
দেখি চক্ষু : 1
ভ রেসূর্যমুখীর : 1
মতো মেলে : 1
আছো সেই : 1
এক অপরূপ : 1
ভোরে আমারও : 1
আকাঙ্খা ছিল : 1
সূর্যের দোসর : 1
হবো তিমির : 1
শিকারেসপ্তাশ্ব রথের : 1
রশি টেনে : 1
নিয়ে দীপ্ত : 1
অঙ্গীকারে অথচ : 1
সময়াহত আপাত : 1
বস র : 1
দ্বন্দ্বে দ্বিধান্বিত : 1
মনেবর্তমান ভীত : 1
চক্ষু মাটিতে : 1
ঢেকেছি সঙ্গোপনে : 1
দাঁড়াও ক্ষণিক : 1
তুমি স্তব্ধ : 1
করে কালচিহ্ন : 1
ভবিষ্যত অপারহৃৎস্পন্দে : 1
দাও আলো : 1
উৎসের ঝংকার : 1
নির্মম মুহূর্ত : 1
ছুঁয়ে বাঁচার : 1
বঞ্চনা স : 1
য়ে স : 1
য়েআমাকে স্বাক্ষর : 1
দাও নবীন : 1
যৌবন সমারোহে : 1
সিংহদ্বার খুলে : 1
গেছে ভেতরে : 1
দেখি শুধুই : 1
শূন্যতাহা হা : 1
করছে অন্ধকারকেউ : 1
নেই কোনো : 1
রহস্যও নাযেন : 1
বালক বয়েসের : 1
যায়দু একটা : 1
শুকনো পাতার : 1
চেঁচিয়ে উঠিপ্রতিধ্বনি : 1
তীব্র অভিমান : 1
হয়এ কি : 1
বঞ্চনা নয় : 1
তবে দ্বার : 1
কেন বন্ধ : 1
ছিল কেন : 1
প্রতীক্ষায় ছিলাম : 1
এতদিন আমার : 1
নাকি বয়েস : 1
বাড়ছে হাসতে : 1
হাসতে এই : 1
কথাটাস্নানের আগে : 1
বাথরুমে যে : 1
ক বার : 1
বললুম এমন : 1
ঘোর একলা : 1
জায়গায় দু : 1
পাক নাচলেওক্ষতি : 1
দম ফেটে : 1
যায় বিকেলবেলায়নীরার : 1
কাছেবলি আমার : 1
শুনেছো তো : 1
ছাপা হয়েছে : 1
বুকের লোম : 1
জুলপি দাড়ি : 1
কাঁচায় পাকা : 1
দ্যাখো চেয়ে : 1
দ্যাখোদেখে সবাই : 1
কি ছেলেটা : 1
কই ও : 1
তো লোকটা : 1
খুব শক্ত : 1
ম্যাজিক ছেলে : 1
কিভাবে লোক : 1
হয়ে যায়লোকেরা : 1
ফের বুড় : 1
হবেই এবং : 1
মরবেআমিও মরবোআরও : 1
খানিকটা ভালোবেসে : 1
আরও কয়েকটা : 1
পদ্য লিখেআমিও : 1
যাবো কী : 1
কোথায় এলুম : 1
এ জায়গাটা : 1
আত অচেনাআমার : 1
ছিল বিশাল : 1
রাজ্য তার : 1
বাইরেও এত : 1
অসীমশরীরময় গান : 1
বাজনা পলক : 1
ফেলতেও মায়া : 1
জাগেএই ভ্রমণটা : 1
বেশ লাগলো : 1
কম কিছু : 1
তো দেখা : 1
হলো নাঅন্ধকারও : 1
মধুর লাগে : 1
তোমার হাতটা : 1
দাও তোসুগন্ধ : 1
নিই নীরা : 1
কাছে এসেই : 1
বুঝিসময় আজো : 1
রাত্তির সাড়ে : 1
বারোটায় বৃষ্টি : 1
দুপুরে অত্যন্ত : 1
শুক্‌নো এবং : 1
ঝক্‌ঝকেছিল পথ : 1
মেঘ থেকে : 1
কাদা ঝরেছে : 1
খুবই দুঃখিত : 1
মূর্তি একাহেঁটে : 1
যাচ্ছে রাস্তা : 1
দিয়ে কালো : 1
ভিজে চুপচাপ : 1
দ্বিধায়ট্রাম বাস : 1
বন্ধ রিক্সা : 1
ট্যাক্সি পকেটে : 1
নেই পৃথিবী : 1
তল্লাসী হয়ে : 1
গেছে পরশুদিনপুলিশের : 1
হাতে শাস্তি : 1
এখন অথবা : 1
নির্জনতাই প্রধান : 1
অস্ত্র এই : 1
বুধবার রাত্তিরে : 1
অনেক মোটরকারের : 1
শব্দ হয় : 1
না ঘুমন্ত : 1
হেডলাইট শুধু : 1
পাপ পূণ্যঅত্যন্ত : 1
সশব্দে জেগে : 1
আছে কতই : 1
তো প্রতিষ্ঠান : 1
উঠে যায় : 1
ওরা শুধুঘাড়হীন : 1
অমর গোঁয়ার : 1
মশারী ব্যবসায়ীদের : 1
মুন্ডুপাত হচ্ছে : 1
নর্দমায় কলকন্ঠে : 1
ঘুমহীন ঘুমশিকে : 1
নিয়েছে ট্রাক : 1
ড্রাইভার দু : 1
পাশের আলো : 1
জ্বলা অথবাঅন্ধকার : 1
ঘরগুলোয়জন্মনিয়ন্ত্রণ জনপ্রিয় : 1
হয়নি অসার্থক : 1
যৌন ত্রিয়ার : 1
পরবারান্দায় বিড়ি : 1
খাচ্ছে বুড়ো : 1
লোটা ঘন : 1
ঘন আগুনের : 1
চিহ্ন দেখেবোঝা : 1
তীব্র ওর : 1
দুঃখ মৃত্যুর : 1
খুব কাছাকাছি : 1
হয়তো লোকটাগত : 1
ধরে মরে : 1
সাত মাইল : 1
পদশব্দ শুনে : 1
কেউ পাগলামীর : 1
সীমা ছুঁয়ে : 1
যায় নাএ : 1
রাস্তা অনন্তে : 1
যায়নি ডাদিকে : 1
বেঁকে কামিনী : 1
পুকুরেদুই ব্রীজের : 1
নিচে জল : 1
পাৎলুন গোটানো : 1
ঠান্ডা স্পর্শএকাকী : 1
মানুষকে বড় : 1
অনুতাপ এনে : 1
দেয় লইট : 1
পোস্টে ওঠে : 1
বাল্‌ব চুরি : 1
করছে একজন : 1
এই ছোট্ট : 1
তোর পকেটেদেশলই : 1
আছে বহুক্ষণ : 1
সিগারেট খাইনি : 1
তাই একা : 1
লাগছে দেশলাইটা : 1
নিয়ে নিলামফেরত : 1
পাবি নাবল্‌ব : 1
চুরি করেই : 1
বাপু খুশি : 1
আলো বা : 1
আগুনএক জীবনে : 1
… ভাগ : 1
শালা… ও : 1
পাশে নীরেনবাবুর : 1
বাড়ি থাক : 1
যাওয়া চলে : 1
না ডাকাতেরছদ্মবেশ : 1
ছাড়াচায়ের ফরমাস : 1
করলে নিশ্চয়ই : 1
চা খওয়াতেন : 1
তিনদিন পরেঅন্য : 1
প্রসঙ্গে ভর্ৎসনাএকটু : 1
দূরে রিটায়ার্ড : 1
জজসাহেবের সুরম্য : 1
হর্ম্যেরদেয়াল চকচকে : 1
শাদা কী : 1
আশ্চর্য আজো : 1
শাদা টুকরো : 1
কাটকয়লায়লিখে যাবো : 1
এসেছিলাম যমদূত : 1
ঘমন্ত দেখে : 1
ফিরে গেলমকাল : 1
ফের আসবো : 1
ইতিমধ্যে মায়াপাশ : 1
রাখবেন নিশ্চই : 1
কুত্তারা পথ : 1
ছাড় আমি : 1
চোর বা : 1
জোৎচোর নই : 1
অথবা ভূত : 1
প্রেতসমান্য মানুষ : 1
একা ফিরে : 1
যাচ্ছি নিজের : 1
বড়িতেপথ ভুল : 1
হয়নি ঠান্ডা : 1
চাবিটা পকেটে : 1
বন্ধ দরজার : 1
সামনে থেমেতিনবার : 1
নিজের নাম : 1
ধরে হাকবো : 1
এবং তৎক্ষাণাৎ : 1
সুইচ টিপেএলোমেলো : 1
অন্ধকার সরিয়েআয়নায় : 1
চিনে নিয়ে : 1
বারান্দা পেরিয়ে : 1
ঢুকবো ঘরে : 1
বাতাসে তুলোর : 1
কার এই : 1
ওড়াউড়ি এ : 1
রূপ আচমকা : 1
আলোর রশ্মি : 1
পপি ফুল : 1
ছুঁয়ে গেলেযে : 1
রকম মিহি : 1
মায়াজালবাতাসে তুলোর : 1
কার পাহাড়ী : 1
জঙ্গল থেকে : 1
উড়ে এলেখোলা : 1
জানলা পাঁচকোণা : 1
ঘরেআমার শব্দের : 1
রেশ উড়ে : 1
যায়নামহীন নদীটির : 1
ধারেস্বপ্নের ভিতর : 1
ফোটে স্নেহের : 1
মতন জোৎস্নাবৃদ্ধ : 1
কৃষকের ছায়াআলপথে : 1
দাঁড়িয়ে ধানের : 1
গন্ধ নেয়ঘুমে : 1
আঠা হয়ে : 1
আসে দূরে : 1
কোনো অচেনা : 1
নারীর চোখ : 1
শিল্পের রূপএই : 1
ওড়াউড়িবাতাসে তুলোর : 1
কার উনিশে : 1
বিধবা মেয়ে : 1
কায়ক্লেশে উন্‌তিরিশে : 1
এসেগর্ভবতী হলো : 1
তার মোমের : 1
দেহকাঁপালো প্রাণান্ত : 1
লজ্জা বাতাসের : 1
কুটিল সন্দেহসমস্ত : 1
রক্তে অবশেষেযন্ত্রণার : 1
বন্যা এলো : 1
অন্ধ হলো : 1
চক্ষু দশ : 1
দিক এবং : 1
আড়ালে বলি : 1
আমিই সে : 1
সুচতুর গোপন : 1
প্রেমিক দিবসার্ধ : 1
ফিরি আমি : 1
জীবিকার দাসত্ব : 1
ভিখারীক্লান্তি লাগে : 1
সারারাত ক্লান্তি : 1
নারী একদা : 1
অসহ্য হলে : 1
বাহুর বন্ধনে : 1
পড়ে ধরাযন্ত্রণায় : 1
জর্জরিতা দুঃখিনী : 1
স্বরূপেমাংসের শরীর : 1
তার শুভক্ষণে : 1
সব ক্লান্তিহরামন্ডূকের : 1
মগ্ন হই : 1
সে কন্দর্প : 1
কূপে তার : 1
সব ব্যর্থ : 1
হলো দীর্ঘশ্বাসে : 1
ভরালো পৃথিবীযদিও : 1
নিয়ম নিষ্ঠা : 1
স্বামী নামে : 1
স্বল্প চেনা : 1
লোকটির ছবিশিয়রেতে : 1
ত্রুটিহীন তবু : 1
তার দুই : 1
শঙ্খ স্তনেপূজার : 1
বন্দনা বাজে : 1
আদিগন্ত রাত্রির : 1
নির্জনে সে : 1
থেকে ঝরিয়েছে : 1
কান্নার সাগরআমার : 1
নির্মম হাতে : 1
সঁপেছে বুকের : 1
উপকূল তারপর : 1
শান্ত হলে : 1
কামনার ঝড়গর্ভের : 1
প্রাণের বৃন্তে : 1
ফুটে উঠলো : 1
সর্বনাশ ফুল : 1
বাঁচাতে পারবে : 1
ঊনবিংশ শতাব্দীর : 1
বীরসিংহ শিশুহবিষ্যান্ন : 1
পুষ্ট দেহ : 1
ভবিষ্যের ভারে : 1
হলো মরণসম্ভবাআফিম : 1
ঘুমের দ্রব্য : 1
বেছে নেবে : 1
আগুন অথবাদোষ : 1
নেই দায়ে : 1
পড়ে যদি : 1
বা ভজনা : 1
করে যীশু : 1
প্রতিটি ব্যর্থ : 1
প্রেমই আমাকে : 1
নতুন অহঙ্কার : 1
দেয়আমি মানুষ : 1
হিসেবে একটু : 1
লম্বা হয়ে : 1
উঠিদুঃখ আমার : 1
থেকে পায়ের : 1
আঙুল পর্যন্তছড়িয়ে : 1
যায়আমি সমস্ত : 1
মানুষের থেকে : 1
আলাদা হয়ে : 1
একঅচেনা রাস্তা : 1
দিয়ে ধীরে : 1
পায়েহেঁটে যাই : 1
সার্থক মানুষদের : 1
আরো চাই : 1
সহ্য হয় : 1
নাআমি পথের : 1
কুকুরকে বিস্কুট : 1
কিনে দিইরিক্সাওয়ালাকে : 1
দিই সিগারেটঅন্ধ : 1
মানুষের শাদা : 1
লাঠি আমার : 1
পায়ের কাছেখসে : 1
পড়েআমার দু‘হাত : 1
ভর্তি অঢেল : 1
দয়া আমাকে : 1
কেউফিরিয়ে দিয়েছে : 1
বলে গোটা : 1
দুনিয়াটাকেমনে হয় : 1
খুব আপনআমি : 1
বেরুই নতুন : 1
কাচাপ্যান্ট শার্ট : 1
পরেআমার সদ্য : 1
দাড়ি কামানো : 1
নরম মুখখানিকেআমি : 1
নিজেই আদর : 1
করিখুব গোপনেআমি : 1
একজন পরিচ্ছন্ন : 1
মানুষআমার সর্বাঙ্গে : 1
কোথাওএকটুও ময়লা : 1
নেইঅহঙ্কারের প্রতিভা : 1
জ্যোতির্বলয় হয়ে : 1
থাকে আমারমাথার : 1
পেছনেআর কেউ : 1
দেখুক বা : 1
না দেখুকআমি : 1
ঠিক টের : 1
পাইঅভিমান আমার : 1
ওষ্ঠে এনে : 1
দেয় স্মিত : 1
হাস্যআমি এমনভাবে : 1
পা ফেলি : 1
বুকেওআঘাত না : 1
লাগেআমার তো : 1
কারুকে দুঃখ : 1
দেবার কথা : 1
নয় ভালোবাসা : 1
নয় স্তনের : 1
ওপরে দাঁত : 1
ভালোবাসা শুধু : 1
শ্রাবণের হা : 1
হুতাশ ভালোবাসা : 1
বুঝি হৃদয় : 1
সমীপে আঁচ : 1
রক্ত চেটেছে : 1
বাঘ ভালোবাসা : 1
ছিল ঝর্ণার : 1
পাশে একাসেতু : 1
নেই আকাশে : 1
পারাপারভালাবাসা ছিল : 1
সোনালি ফসলে : 1
হওয়াভালোবাসা ছিল : 1
ট্রেন লাইনের : 1
রোদ শরীর : 1
ফুরোয় ঘামে : 1
বুকঅপর বাহুতে : 1
আসে ঘুমঘুমের : 1
ভিতরে বারবার : 1
বলি আমিভালোবাসাকেই : 1
ভালবাসা দিয়ে : 1
যাবো কাব্যগ্রন্থ : 1
আছো মন : 1
ভালো নেইকেউ : 1
তা বোঝে : 1
না সকলি : 1
গোপন মুখে : 1
ছায়া নেইচোখ : 1
খোলা তবু : 1
আছি কেউ : 1
তা দেখেনিপ্রতিদিন : 1
আশায়এখন আমার : 1
ওষ্ঠে লাগে : 1
প্রিয় স্বাদএমনকি : 1
নারীএমনকি সুরা : 1
এমনকি ভাষামন : 1
ভালো নেইবিকেল : 1
বেলায় একলা : 1
